Barnacle x Cackling Goose (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.31E-5	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canada Goose	0.2046084	0.2018613	0.2083814	0.227675	0.2356513	0.2202486	0.2132911	0.2761265	0.2955428	0.3142496	0.3328522	0.3369373	0.3234745	0.3314161	0.3270469	0.3217407	0.3005138	0.2912305	0.2693785	0.2374119	0.1663734	0.1333204	0.1201748	0.1204149	0.1307596	0.1558161	0.1818987	0.1965524	0.1823286	0.1892207	0.1941886	0.198756	0.2036726	0.2067728	0.204123	0.2217909	0.2150981	0.2211638	0.2399457	0.2383808	0.2297711	0.2324102	0.2235025	0.2197626	0.1920162	0.1933182	0.1926385	0.1982583	
Swan x Canada Goose (hybrid)	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.09E-5	0.0	0.0	2.81E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.08E-5	0.0	0.0	0.0	0.0	1.91E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Greater White-fronted x Canada Goose (hybrid)	0.0	0.0	0.0	0.0	4.37E-5	0.0	1.35E-5	0.0	0.0	0.0	0.0	1.4E-5	0.0	0.0	0.0	0.0	0.0	0.0	1.75E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.81E-5	3.01E-5	2.2E-5	0.0	0.0	0.0015	1.72E-5	
Graylag x Canada Goose (hybrid)	7.57E-5	6.27E-5	4.05E-5	1.56E-5	2.18E-5	1.81E-5	2.71E-5	2.31E-5	0.0	2.26E-5	0.0	0.0	1.98E-5	0.0	1.9E-5	1.4E-5	0.0	1.52E-5	0.0015	0.0	0.0	0.0	2.08E-5	0.0	2.23E-5	5.02E-5	2.61E-5	7.64E-5	0.0	0.0	1.038E-4	3.56E-5	2.3E-5	0.0	4.95E-5	2.09E-5	5.0E-5	2.59E-5	2.95E-5	4.21E-5	5.52E-5	0.0	3.01E-5	0.0	2.98E-5	0.0	1.058E-4	3.45E-5	
Domestic goose sp. x Canada Goose (hybrid)	5.602E-4	6.692E-4	4.247E-4	5.297E-4	5.023E-4	3.629E-4	4.06E-4	6.005E-4	5.634E-4	4.737E-4	3.66E-4	3.089E-4	3.97E-4	3.569E-4	2.849E-4	3.642E-4	5.365E-4	3.641E-4	4.714E-4	2.54E-4	1.955E-4	1.558E-4	2.289E-4	2.852E-4	4.014E-4	2.009E-4	4.951E-4	4.778E-4	5.49E-4	6.734E-4	4.67E-4	4.99E-4	2.995E-4	4.388E-4	3.217E-4	3.966E-4	4.749E-4	5.695E-4	5.02E-4	6.943E-4	6.902E-4	7.88E-4	6.92E-4	8.573E-4	7.459E-4	4.086E-4	3.175E-4	5.691E-4	
Snow x Canada Goose (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.31E-5	2.09E-5	0.0	2.03E-5	0.0015	0.0015	0.0	0.0	0.0	0.0	1.52E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.01E-5	0.0	0.0	0.0	0.0	0.0	
Barnacle x Canada Goose (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cackling/Canada Goose	0.0035426	0.0042246	0.005117	0.0043466	0.0040404	0.0046085	0.0042355	0.0039031	0.0043821	0.004489	0.0042898	0.0041843	0.0041089	0.0044712	0.0046721	0.0026192	0.0014632	0.0012896	0.0010649	0.0011048	1.777E-4	9.74E-5	1.873E-4	1.248E-4	3.345E-4	2.762E-4	2.867E-4	1.529E-4	3.992E-4	3.885E-4	2.854E-4	4.99E-4	8.525E-4	0.0010583	0.0018314	0.0029848	0.0034746	0.0045817	0.005197	0.0056807	0.0059355	0.0060509	0.0051746	0.0054957	0.0040575	0.0039286	0.004075	0.0048629	
Snow/Ross's x Cackling/Canada Goose (hybrid)	0.0	0.0	0.0	1.56E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Branta sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.95E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mute Swan	1.968E-4	1.882E-4	2.023E-4	2.337E-4	1.747E-4	3.447E-4	2.3E-4	2.079E-4	1.461E-4	2.03E-4	1.017E-4	1.264E-4	1.389E-4	1.889E-4	1.519E-4	1.681E-4	3.252E-4	1.972E-4	8.73E-5	8.89E-5	1.6E-4	1.558E-4	8.32E-5	4.099E-4	3.791E-4	3.013E-4	1.303E-4	1.147E-4	9.98E-5	2.331E-4	1.816E-4	5.35E-5	1.843E-4	1.291E-4	2.97E-4	4.383E-4	3.0E-4	2.847E-4	3.839E-4	3.156E-4	3.865E-4	5.629E-4	3.009E-4	3.737E-4	5.967E-4	3.457E-4	3.175E-4	2.932E-4	
Black Swan	1.51E-5	0.0	0.0	3.12E-5	2.18E-5	5.44E-5	0.0	2.31E-5	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	1.63E-5	0.0	0.0	1.397E-4	1.78E-5	0.0	4.16E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.78E-5	0.0	0.0	0.0015	2.09E-5	0.0	2.59E-5	0.0	0.0015	5.52E-5	0.0	3.01E-5	6.59E-5	8.95E-5	6.29E-5	2.65E-5	5.17E-5	
Trumpeter Swan	0.0778466	0.0772143	0.0738628	0.0695613	0.0683585	0.0563186	0.0467259	0.0572992	0.053441	0.0438519	0.0318377	0.0141958	0.0064115	0.0040094	0.0032477	0.0027312	0.0023086	0.0022455	0.0022172	0.0020573	0.0021505	0.0019669	0.0015399	0.0016576	0.0011374	0.0012554	9.121E-4	0.0013377	0.0012476	9.842E-4	0.0010896	0.0010872	0.001129	9.808E-4	8.414E-4	9.81E-4	6.749E-4	0.0013978	0.0020079	0.0207242	0.0424592	0.062704	0.0716628	0.0770059	0.0777493	0.072129	0.0658093	0.0742887	
Tundra Swan	0.0242684	0.0229635	0.0218231	0.0231663	0.0250939	0.0224258	0.018417	0.0249659	0.0261467	0.0257156	0.0238071	0.0146452	0.0065505	0.0042823	0.002564	0.0014427	0.0014957	0.0013352	6.285E-4	4.318E-4	1.955E-4	2.337E-4	1.873E-4	1.961E-4	3.345E-4	4.268E-4	5.733E-4	4.395E-4	4.991E-4	3.108E-4	7.78E-5	1.782E-4	2.074E-4	7.74E-5	1.485E-4	1.67E-4	1.75E-4	7.248E-4	0.0019489	0.0136969	0.020429	0.0283969	0.0283703	0.0285118	0.025091	0.020523	0.0179672	0.0246077	
Trumpeter x Tundra Swan (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.72E-5	
Trumpeter/Tundra Swan	0.0085537	0.008512	0.008434	0.0080233	0.0090635	0.0072576	0.006563	0.0080833	0.0081174	0.0081658	0.0062212	0.0033559	0.0013895	9.866E-4	4.748E-4	4.762E-4	1.951E-4	2.883E-4	2.27E-4	1.778E-4	7.11E-5	7.79E-5	4.16E-5	1.426E-4	0.0	2.51E-5	7.82E-5	9.56E-5	1.248E-4	2.59E-5	0.0015	1.78E-5	6.91E-5	2.58E-5	2.47E-5	4.17E-5	2.75E-4	3.106E-4	5.02E-4	0.004229	0.0067084	0.0088934	0.0099582	0.0094966	0.0090399	0.0079829	0.0072239	0.0090878	
Whooper Swan	0.001741	0.0011921	0.0011731	4.051E-4	9.391E-4	0.0039009	0.0012585	0.001201	0.001106	9.023E-4	4.066E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015216	5.971E-4	3.705E-4	2.414E-4	
swan sp.	2.271E-4	1.882E-4	2.225E-4	2.804E-4	2.402E-4	1.814E-4	1.624E-4	2.31E-4	3.13E-4	1.805E-4	2.236E-4	7.02E-5	3.97E-5	2.1E-5	1.9E-5	1.4E-5	1.63E-5	0.0	0.0	1.27E-5	1.78E-5	0.0	0.0015	1.78E-5	2.23E-5	0.0	2.61E-5	0.0	0.0	0.0	2.59E-5	0.0	0.0	0.0	0.0	6.26E-5	2.5E-5	0.0	0.0	1.894E-4	3.589E-4	2.251E-4	3.911E-4	3.078E-4	1.79E-4	1.886E-4	1.588E-4	3.104E-4	
goose sp.	9.538E-4	9.202E-4	8.899E-4	8.724E-4	4.586E-4	8.165E-4	8.796E-4	9.238E-4	6.26E-4	6.316E-4	7.319E-4	7.723E-4	6.153E-4	9.236E-4	0.0026399	0.0020169	6.503E-4	4.4E-4	7.507E-4	7.239E-4	4.621E-4	3.116E-4	2.289E-4	3.03E-4	3.122E-4	1.506E-4	1.824E-4	3.44E-4	2.745E-4	3.108E-4	4.151E-4	4.456E-4	5.53E-4	6.453E-4	0.0011632	0.0030265	0.0029246	0.0035204	0.0039272	0.0028825	0.0021257	0.0023359	0.0016547	0.001275	8.354E-4	0.0012257	0.001032	0.0017072	
Egyptian Goose	0.0	0.0015	2.02E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Muscovy Duck	0.0013777	0.0010248	7.686E-4	9.503E-4	8.736E-4	8.165E-4	0.001042	7.621E-4	6.052E-4	5.188E-4	5.489E-4	5.195E-4	7.741E-4	7.347E-4	6.457E-4	4.062E-4	3.577E-4	4.552E-4	7.332E-4	4.699E-4	4.799E-4	6.621E-4	4.162E-4	5.347E-4	5.13E-4	6.528E-4	5.473E-4	5.16E-4	5.49E-4	3.367E-4	5.967E-4	5.881E-4	7.142E-4	3.355E-4	5.197E-4	7.514E-4	9.999E-4	8.283E-4	0.0012697	0.0011782	0.0014356	0.0012665	0.0012636	0.0011871	0.0010144	0.0011629	0.0011114	8.795E-4	
Ringed Teal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	
Wood Duck	0.0278564	0.0261633	0.02603	0.0276999	0.0272124	0.0228794	0.0235457	0.03298	0.0369976	0.0453182	0.0558278	0.0666685	0.0744373	0.0789076	0.076216	0.0802706	0.0790466	0.0736914	0.0746334	0.073211	0.0652981	0.062298	0.0569972	0.0530781	0.0529239	0.0519973	0.0557684	0.0596251	0.0590129	0.0641527	0.0657154	0.070666	0.0741654	0.0687608	0.0749128	0.0762889	0.0649169	0.0581901	0.0550405	0.046561	0.0401955	0.039176	0.0355907	0.0322269	0.0276866	0.0245144	0.024662	0.0273151	
Mandarin Duck	0.0	1.673E-4	1.214E-4	4.985E-4	3.058E-4	4.717E-4	3.654E-4	2.54E-4	2.087E-4	1.353E-4	1.626E-4	1.545E-4	5.359E-4	5.668E-4	5.7E-5	1.961E-4	1.138E-4	3.03E-5	1.047E-4	1.397E-4	2.844E-4	5.84E-5	0.0	5.35E-5	2.23E-5	0.0	2.61E-5	1.91E-5	0.0	2.59E-5	0.0	0.0015	6.91E-5	1.807E-4	7.42E-5	1.044E-4	1.25E-4	7.77E-5	2.953E-4	2.946E-4	3.037E-4	1.97E-4	6.017E-4	1.099E-4	8.95E-5	1.257E-4	1.323E-4	8.62E-5	
Baikal Teal	0.0015	1.255E-4	2.023E-4	0.0015	0.0	1.81E-5	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0015	6.3E-5	3.8E-5	0.0	0.0	0.0	0.0	1.27E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.29E-5	0.0	0.0	
Garganey	1.51E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.29E-5	1.72E-5	
